"","X","page","time","randomnumber","start_time","notes","conclusion","clean_prints","length","nchar_notes","edit_distance","clean_length","normal_outlier","mean","sd","outlier_bin","lcs_notes","page_notes"
"2628",2628,9,1706557364.81112,5.68642041180283,1706556890.76054,"Wilfully, felony.  NG.  shot fired, 9mm recovered.  9mm FA collected in speeding stop.","NoMatch",77,86,"",0,0,657.872301123405,41.9292604501608,153.985760168311,FALSE,NA,""
"2629",2629,10,1706557390.43144,5.68642041180283,1706556890.76054,"Wilfully, felony.  NG.  shot fired, 9mm recovered.  9mm FA collected in speeding stop.","NoMatch",77,86,"",0,0,936.779877093541,33.5144694533762,225.816351910041,FALSE,NA,""
"2630",2630,4,1706557441.18211,57.4845086783171,1706557321.25251,"","NoMatch",115,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2631",2631,5,1706557461.04002,57.4845086783171,1706557321.25251,"","NoMatch",115,0,"",0,0,266.940399458055,35.2707006369427,57.9174247052782,FALSE,NA,""
"2632",2632,11,1706557478.28715,5.68642041180283,1706556890.76054,"Wilfully, felony.  NG.  shot fired, 9mm recovered.  9mm FA collected in speeding stop.","NoMatch",77,86,"",0,0,637.803167848742,35.8709677419355,150.483050026702,FALSE,NA,""
"2633",2633,6,1706557520.91898,57.4845086783171,1706557321.25251,"","NoMatch",115,0,"",0,0,1132.80513953521,120.201277955272,253.150965394985,FALSE,NA,""
"2634",2634,7,1706557524.95604,57.4845086783171,1706557321.25251,"","NoMatch",115,0,"",0,0,703.528374284891,40.2916666666667,165.809176904556,FALSE,NA,""
"2635",2635,8,1706557565.95799,57.4845086783171,1706557321.25251,"","NoMatch",115,0,"",0,0,111.880144059498,4.42948717948718,26.8626642200028,FALSE,NA,""
"2636",2636,12,1706557593.94953,5.68642041180283,1706556890.76054,"Wilfully, felony.  NG.  shot fired, 9mm recovered.  9mm FA collected in speeding stop.","NoMatch",77,86,"",0,0,988.880731088922,41.9220779220779,236.739663291711,FALSE,NA,""
"2637",2637,9,1706557631.73952,57.4845086783171,1706557321.25251,"","NoMatch",115,0,"",0,0,657.872301123405,41.9292604501608,153.985760168311,FALSE,NA,""
"2638",2638,10,1706557657.93925,57.4845086783171,1706557321.25251,"","NoMatch",115,0,"",0,0,936.779877093541,33.5144694533762,225.816351910041,FALSE,NA,""
"2639",2639,13,1706557667.18815,5.68642041180283,1706556890.76054,"Wilfully, felony.  NG.  shot fired, 9mm recovered.  9mm FA collected in speeding stop.","NoMatch",77,86,"",0,0,671.438477541631,47.1233766233766,156.078775229564,FALSE,NA,""
"2640",2640,11,1706557705.57963,57.4845086783171,1706557321.25251,"","NoMatch",115,0,"",0,0,637.803167848742,35.8709677419355,150.483050026702,FALSE,NA,""
"2641",2641,14,1706557729.08365,5.68642041180283,1706556890.76054,"Wilfully, felony.  NG.  shot fired, 9mm recovered.  9mm FA collected in speeding stop.","NoMatch",77,86,"",0,0,452.776930263405,25.0390879478827,106.934460578881,FALSE,NA,""
"2642",2642,12,1706557770.36865,57.4845086783171,1706557321.25251,"","NoMatch",115,0,"",0,0,988.880731088922,41.9220779220779,236.739663291711,FALSE,NA,""
"2643",2643,15,1706557783.99649,5.68642041180283,1706556890.76054,"Wilfully, felony.  NG.  shot fired, 9mm recovered.  9mm FA collected in speeding stop.","NoMatch",77,86,"",0,0,445.708962150686,21.1596091205212,106.137338257541,FALSE,NA,""
"2644",2644,16,1706557825.37685,5.68642041180283,1706556890.76054,"Wilfully, felony.  NG.  shot fired, 9mm recovered.  9mm FA collected in speeding stop.","NoMatch",77,86,"",0,0,394.035604171577,25.3908794788274,92.1611811731873,FALSE,NA,""
"2645",2645,13,1706557838.8486,57.4845086783171,1706557321.25251,"","NoMatch",115,0,"",0,0,671.438477541631,47.1233766233766,156.078775229564,FALSE,NA,""
"2646",2646,17,1706557854.04693,5.68642041180283,1706556890.76054,"Wilfully, felony.  NG.  shot fired, 9mm recovered.  9mm FA collected in speeding stop.","NoMatch",77,86,"",0,0,140.64414279911,6.85294117647059,33.4478004056598,FALSE,NA,""
"2647",2647,14,1706557894.3007,57.4845086783171,1706557321.25251,"","NoMatch",115,0,"",0,0,452.776930263405,25.0390879478827,106.934460578881,FALSE,NA,""
"2648",2648,15,1706557941.02987,57.4845086783171,1706557321.25251,"","NoMatch",115,0,"",0,0,445.708962150686,21.1596091205212,106.137338257541,FALSE,NA,""
"2649",2649,16,1706557969.71956,57.4845086783171,1706557321.25251,"","NoMatch",115,0,"",0,0,394.035604171577,25.3908794788274,92.1611811731873,FALSE,NA,""
"2650",2650,17,1706557984.28013,57.4845086783171,1706557321.25251,"","NoMatch",115,0,"",0,0,140.64414279911,6.85294117647059,33.4478004056598,FALSE,NA,""
"2651",2651,4,1706559003.17507,43.6485961079597,1706558959.04107,"","Match",280,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2652",2652,4,1706559013.15558,92.8323613014072,1706558935.5801,"","Match",176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2653",2653,5,1706559022.78333,92.8323613014072,1706558935.5801,"","Match",176,0,"",0,0,266.940399458055,35.2707006369427,57.9174247052782,FALSE,NA,""
"2654",2654,5,1706559027.24822,43.6485961079597,1706558959.04107,"Richard Cole has been charged with willfully discharging a firearm in a place of business. This crime is a felony. 
Mr. Cole has pleaded not guilty to the charge.","Match",280,162,"Richard Cole has been charged with willfully discharging a firearm in a place of business. This crime is a felony. 
Mr. Cole has pleaded not guilty to the charge.",0,162,266.940399458055,35.2707006369427,57.9174247052782,FALSE,NA,"Richard Cole has been charged with willfully discharging a firearm in a place of business. This crime is a felony. 
Mr. Cole has pleaded not guilty to the charge."
