"","page","time","randomnumber","start_time","notes","conclusion","clean_prints"
"2523",15,"1706552775.31871",62.8872515168041,"1706552452.86567","","NoMatch",156
"2524",16,"1706552795.91868",62.8872515168041,"1706552452.86567","","NoMatch",156
"2525",17,"1706552807.81313",62.8872515168041,"1706552452.86567","","NoMatch",156
"2526",4,"1706553103.51731",45.3546844422817,"1706553051.20691","","NoMatch",4
"2527",4,"1706553146.7298",84.3344676308334,"1706553036.26025","","Match",50
"2528",5,"1706553230.11311",84.3344676308334,"1706553036.26025","the defendant - Richard Cole charged with discharging firearm in public business; felony; pleaded ng","Match",50
"2529",6,"1706553261.33562",84.3344676308334,"1706553036.26025","the defendant - Richard Cole charged with discharging firearm in public business; felony; pleaded ng","Match",50
"2530",7,"1706553261.56279",84.3344676308334,"1706553036.26025","the defendant - Richard Cole charged with discharging firearm in public business; felony; pleaded ng","Match",50
"2531",5,"1706553267.27263",45.3546844422817,"1706553051.20691","","NoMatch",4
"2532",8,"1706553287.29576",84.3344676308334,"1706553036.26025","the defendant - Richard Cole charged with discharging firearm in public business; felony; pleaded ng","Match",50
"2533",6,"1706553303.69955",45.3546844422817,"1706553051.20691","","NoMatch",4
"2534",7,"1706553305.95873",45.3546844422817,"1706553051.20691","","NoMatch",4
"2535",8,"1706553313.62881",45.3546844422817,"1706553051.20691","","NoMatch",4
"2536",9,"1706553328.78525",45.3546844422817,"1706553051.20691","","NoMatch",4
"2537",9,"1706553334.05861",84.3344676308334,"1706553036.26025","the defendant - Richard Cole charged with discharging firearm in public business; felony; pleaded ng","Match",50
"2538",10,"1706553334.51315",45.3546844422817,"1706553051.20691","","NoMatch",4
"2539",10,"1706553358.0243",84.3344676308334,"1706553036.26025","the defendant - Richard Cole charged with discharging firearm in public business; felony; pleaded ng","Match",50
"2540",11,"1706553362.18897",45.3546844422817,"1706553051.20691","","NoMatch",4
"2541",12,"1706553383.34048",45.3546844422817,"1706553051.20691","","NoMatch",4
"2542",13,"1706553409.04798",45.3546844422817,"1706553051.20691","","NoMatch",4
"2543",11,"1706553420.57825",84.3344676308334,"1706553036.26025","the defendant - Richard Cole charged with discharging firearm in public business; felony; pleaded ng","Match",50
"2544",12,"1706553495.24372",84.3344676308334,"1706553036.26025","the defendant - Richard Cole charged with discharging firearm in public business; felony; pleaded ng","Match",50
"2545",13,"1706553538.34171",84.3344676308334,"1706553036.26025","the defendant - Richard Cole charged with discharging firearm in public business; felony; pleaded ng","Match",50
"2546",14,"1706553605.83108",84.3344676308334,"1706553036.26025","the defendant - Richard Cole charged with discharging firearm in public business; felony; pleaded ng","Match",50
"2547",15,"1706553689.96463",84.3344676308334,"1706553036.26025","the defendant - Richard Cole charged with discharging firearm in public business; felony; pleaded ng","Match",50
"2548",16,"1706553734.20673",84.3344676308334,"1706553036.26025","the defendant - Richard Cole charged with discharging firearm in public business; felony; pleaded ng","Match",50
"2549",17,"1706553749.85423",84.3344676308334,"1706553036.26025","the defendant - Richard Cole charged with discharging firearm in public business; felony; pleaded ng","Match",50
"2550",14,"1706554113.714",45.3546844422817,"1706553051.20691","","NoMatch",4
"2551",4,"1706554133.23417",26.5979463467374,"1706554078.35041","","NoMatch",297
"2552",5,"1706554136.26719",26.5979463467374,"1706554078.35041","","NoMatch",297
"2553",6,"1706554192.6546",26.5979463467374,"1706554078.35041","","NoMatch",297
"2554",7,"1706554195.57158",26.5979463467374,"1706554078.35041","","NoMatch",297
"2555",8,"1706554206.78545",26.5979463467374,"1706554078.35041","","NoMatch",297
"2556",4,"1706554441.75579",17.4110643565655,"1706554353.06707","","Match",91
"2557",15,"1706554451.02985",45.3546844422817,"1706553051.20691","","NoMatch",4
"2558",16,"1706554470.0975",45.3546844422817,"1706553051.20691","","NoMatch",4
"2559",5,"1706554474.04039",17.4110643565655,"1706554353.06707","Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.
Mr. Cole has pleaded not guilty to the charge.","Match",91
"2560",17,"1706554476.26018",45.3546844422817,"1706553051.20691","","NoMatch",4
"2561",4,"1706554549.73313",33.2831600913778,"1706554370.20024","","NoMatch",123
"2562",5,"1706554574.41562",33.2831600913778,"1706554370.20024","","NoMatch",123
"2563",6,"1706554591.78851",17.4110643565655,"1706554353.06707","Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.
Mr. Cole has pleaded not guilty to the charge.   call from a convenience store clerk  a man pulled out a firearm, fired a shot into the ceiling, and then demanded money  robber wore a ski mask.9mm bullet from the ceiling of the store","Match",91
"2564",7,"1706554595.21003",17.4110643565655,"1706554353.06707","Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.
Mr. Cole has pleaded not guilty to the charge.   call from a convenience store clerk  a man pulled out a firearm, fired a shot into the ceiling, and then demanded money  robber wore a ski mask.9mm bullet from the ceiling of the store","Match",91
"2565",8,"1706554610.84722",17.4110643565655,"1706554353.06707","Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.
Mr. Cole has pleaded not guilty to the charge.   call from a convenience store clerk  a man pulled out a firearm, fired a shot into the ceiling, and then demanded money  robber wore a ski mask.9mm bullet from the ceiling of the store","Match",91
"2566",9,"1706554647.45575",17.4110643565655,"1706554353.06707","Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.
Mr. Cole has pleaded not guilty to the charge.   call from a convenience store clerk  a man pulled out a firearm, fired a shot into the ceiling, and then demanded money  robber wore a ski mask.9mm bullet from the ceiling of the store","Match",91
"2567",6,"1706554658.32594",33.2831600913778,"1706554370.20024","","NoMatch",123
"2568",10,"1706554665.13951",17.4110643565655,"1706554353.06707","Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.
Mr. Cole has pleaded not guilty to the charge.   call from a convenience store clerk  a man pulled out a firearm, fired a shot into the ceiling, and then demanded money  robber wore a ski mask.9mm bullet from the ceiling of the store","Match",91
"2569",7,"1706554670.54447",33.2831600913778,"1706554370.20024","","NoMatch",123
"2570",11,"1706554688.62836",17.4110643565655,"1706554353.06707","Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.
Mr. Cole has pleaded not guilty to the charge.   call from a convenience store clerk  a man pulled out a firearm, fired a shot into the ceiling, and then demanded money  robber wore a ski mask.9mm bullet from the ceiling of the store","Match",91
"2571",8,"1706554690.51113",33.2831600913778,"1706554370.20024","","NoMatch",123
"2572",12,"1706554717.23333",17.4110643565655,"1706554353.06707","Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.
Mr. Cole has pleaded not guilty to the charge.   call from a convenience store clerk  a man pulled out a firearm, fired a shot into the ceiling, and then demanded money  robber wore a ski mask.9mm bullet from the ceiling of the store","Match",91
"2573",13,"1706554740.19597",17.4110643565655,"1706554353.06707","Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.
Mr. Cole has pleaded not guilty to the charge.   call from a convenience store clerk  a man pulled out a firearm, fired a shot into the ceiling, and then demanded money  robber wore a ski mask.9mm bullet from the ceiling of the store","Match",91
"2574",9,"1706554755.24893",33.2831600913778,"1706554370.20024","","NoMatch",123
"2575",14,"1706554762.18133",17.4110643565655,"1706554353.06707","Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.
Mr. Cole has pleaded not guilty to the charge.   call from a convenience store clerk  a man pulled out a firearm, fired a shot into the ceiling, and then demanded money  robber wore a ski mask.9mm bullet from the ceiling of the store","Match",91
"2576",10,"1706554781.34739",33.2831600913778,"1706554370.20024","","NoMatch",123
"2577",15,"1706554786.96515",17.4110643565655,"1706554353.06707","Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.
Mr. Cole has pleaded not guilty to the charge.   call from a convenience store clerk  a man pulled out a firearm, fired a shot into the ceiling, and then demanded money  robber wore a ski mask.9mm bullet from the ceiling of the store","Match",91
"2578",16,"1706554808.85973",17.4110643565655,"1706554353.06707","Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.
Mr. Cole has pleaded not guilty to the charge.   call from a convenience store clerk  a man pulled out a firearm, fired a shot into the ceiling, and then demanded money  robber wore a ski mask.9mm bullet from the ceiling of the store","Match",91
"2579",17,"1706554822.62564",17.4110643565655,"1706554353.06707","Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.
Mr. Cole has pleaded not guilty to the charge.   call from a convenience store clerk  a man pulled out a firearm, fired a shot into the ceiling, and then demanded money  robber wore a ski mask.9mm bullet from the ceiling of the store","Match",91
"2580",11,"1706554878.97189",33.2831600913778,"1706554370.20024","","NoMatch",123
"2581",12,"1706554934.51059",33.2831600913778,"1706554370.20024","","NoMatch",123
"2582",13,"1706555008.48284",33.2831600913778,"1706554370.20024","","NoMatch",123
"2583",14,"1706555085.00775",33.2831600913778,"1706554370.20024","","NoMatch",123
"2584",15,"1706555127.06478",33.2831600913778,"1706554370.20024","","NoMatch",123
"2585",16,"1706555151.11374",33.2831600913778,"1706554370.20024","","NoMatch",123
"2586",17,"1706555161.32247",33.2831600913778,"1706554370.20024","","NoMatch",123
"2587",4,"1706555742.35262",25.4660897189751,"1706555615.60984","","NoMatch",137
"2588",5,"1706555777.15987",25.4660897189751,"1706555615.60984","def- felony discharge firearm @ business... NG... ","NoMatch",137
"2589",6,"1706555868.64157",25.4660897189751,"1706555615.60984","def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged","NoMatch",137
"2590",7,"1706555871.16503",25.4660897189751,"1706555615.60984","def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged","NoMatch",137
"2591",4,"1706555878.57947",92.3529090126976,"1706555762.67557","","Match",40
"2592",8,"1706555887.24226",25.4660897189751,"1706555615.60984","def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged","NoMatch",137
"2593",5,"1706555918.04711",92.3529090126976,"1706555762.67557","","Match",40
"2594",9,"1706555941.05225",25.4660897189751,"1706555615.60984","def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged
wit gun expert. 7yr. accred lab all qul.
","NoMatch",137
"2595",10,"1706555948.21659",25.4660897189751,"1706555615.60984","def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged
wit gun expert. 7yr. accred lab all qul.
","NoMatch",137
"2596",11,"1706555982.32498",25.4660897189751,"1706555615.60984","def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged
wit gun expert. 7yr. accred lab all qul.
","NoMatch",137
"2597",12,"1706556012.26305",25.4660897189751,"1706555615.60984","def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged
wit gun expert. 7yr. accred lab all qul.
","NoMatch",137
